Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100644,0.01,0.02,0.02,0.03,0.05,0.06,0.07,0.09,0.11,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.41,0.43,0.44,0.45
100645,0.01,0.02,0.02,0.03,0.05,0.06,0.07,0.08,0.1,0.11,0.13,0.14,0.16,0.18,0.19,0.21,0.22,0.24,0.26,0.27,0.29,0.31,0.32,0.33,0.34,0.35,0.36,0.37
100647,0.01,0.02,0.03,0.04,0.05,0.07,0.08,0.1,0.11,0.13,0.15,0.17,0.19,0.21,0.23,0.25,0.27,0.3,0.32,0.34,0.37,0.39,0.41,0.43,0.44,0.45,0.47,0.48
200101,0.03,0.05,0.07,0.1,0.13,0.16,0.2,0.24,0.28,0.33,0.37,0.41,0.46,0.51,0.55,0.6,0.64,0.69,0.74,0.79,0.84,0.88,0.92,0.96,1.0,1.03,1.05,1.07
200102,0.03,0.04,0.06,0.09,0.13,0.16,0.2,0.25,0.31,0.38,0.45,0.53,0.62,0.7,0.79,0.89,0.99,1.09,1.19,1.3,1.41,1.51,1.6,1.69,1.77,1.84,1.9,1.96
200103,0.03,0.04,0.05,0.07,0.1,0.13,0.16,0.19,0.22,0.26,0.29,0.33,0.37,0.4,0.44,0.48,0.52,0.56,0.59,0.63,0.68,0.71,0.75,0.78,0.81,0.83,0.85,0.87
200104,0.03,0.04,0.06,0.09,0.13,0.16,0.19,0.23,0.28,0.32,0.36,0.41,0.46,0.5,0.55,0.6,0.64,0.69,0.74,0.79,0.85,0.89,0.94,0.98,1.01,1.04,1.07,1.09
200105,0.04,0.06,0.08,0.12,0.16,0.2,0.24,0.29,0.34,0.39,0.44,0.49,0.54,0.59,0.63,0.68,0.73,0.78,0.83,0.88,0.93,0.98,1.02,1.06,1.1,1.13,1.15,1.17
200106,0.04,0.05,0.07,0.1,0.13,0.17,0.21,0.25,0.29,0.33,0.37,0.41,0.45,0.48,0.52,0.56,0.6,0.64,0.67,0.71,0.75,0.79,0.82,0.85,0.88,0.9,0.92,0.93
200107,0.04,0.06,0.08,0.12,0.16,0.2,0.25,0.3,0.34,0.39,0.44,0.49,0.55,0.59,0.64,0.69,0.74,0.78,0.83,0.88,0.94,0.98,1.02,1.07,1.1,1.13,1.15,1.17
200108,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.08,0.1,0.12,0.15,0.18,0.22,0.26,0.3,0.34,0.38,0.42,0.47,0.52,0.57,0.61,0.66,0.7,0.73,0.76,0.79,0.82
200112,0.05,0.07,0.1,0.15,0.2,0.25,0.31,0.38,0.44,0.52,0.59,0.67,0.75,0.82,0.9,0.99,1.07,1.15,1.24,1.33,1.42,1.5,1.57,1.65,1.7,1.76,1.8,1.84
200113,0.02,0.03,0.04,0.05,0.07,0.09,0.12,0.14,0.16,0.19,0.22,0.24,0.27,0.3,0.33,0.36,0.38,0.41,0.44,0.47,0.51,0.53,0.56,0.59,0.61,0.63,0.64,0.65
200114,0.03,0.05,1.26,2.49,3.73,4.96,6.2,6.24,6.29,6.34,6.4,6.46,6.52,6.58,6.64,6.71,6.77,6.84,6.91,6.98,7.05,7.12,7.18,7.24,7.28,7.33,7.37,7.4
